,BANKRUPTCY,CENTRALBANK,DEBT,DEFLATION,DEREGULATION,EARNINGSREPORT,GOLDPRICE,HOUSING_PRICES,INFLATION,INTEREST_RATES,IPO,MIDDLECLASS,OILPRICE,STOCKMARKET,TRADE_DISPUTE
2017-12-10,-2.28582275484636,-1.21865846535638,-1.88033091458587,-0.175023832914793,-0.441563814499411,0.737777875162043,0.287142074005324,-0.17690810063662,-2.23185430958426,-0.503650419354381,-0.046854087358201,-1.77624749889258,-0.890717836430347,-0.005193859760915,-1.49072714701801
2017-12-11,-1.72394562598132,-1.03819845330229,-1.30147797304872,-1.75909898506928,-1.15369185499366,0.297589174562087,0.625061354118996,-0.061124949667429,-1.2252217270933,-0.542841124299496,-0.32318225375486,-1.52891066185718,-0.72089120248028,-0.102891358912667,-2.08941284599647
2017-12-12,-1.68821550740617,-0.888317734982731,-1.33267609981628,-1.66004998451613,-0.794213908912564,0.510982443972755,0.481719481698109,-0.120781415983691,-1.0199000951928,-0.484015993049665,-0.079228198996663,-1.16063947909421,-1.27744914953499,0.029408172411609,-1.63498806183545
2017-12-13,-2.16402366508906,-0.989454446533795,-1.23042262143431,-1.06887749714355,-0.506474972072247,0.487863563478951,0.842585022758128,-0.034285770036768,-1.00161801015007,-0.645415263373392,0.217902484957004,-1.9933158286839,-1.19125907372459,-0.013915756012948,-1.82274287128608
2017-12-14,-2.54021397023331,-1.03714035401689,-1.31134906721195,-1.57932077996823,-1.35662134092937,1.05716096970566,0.721045669736284,0.093987199901722,-0.990317410438144,-0.725844593834101,0.258757676355877,-2.36960382186455,-1.03641099681672,-0.017091277962921,-1.66929332272875
2017-12-15,-1.77279264218828,-1.2016068403411,-1.24474192398947,-0.54528139026992,-1.16467699334938,0.951826861350333,0.319631414156499,-0.180413550526654,-1.3029073923921,-0.782587191394712,0.223037481172058,-1.499005997045,-1.15578565403851,-0.067470582621371,-2.60116383414173
2017-12-16,-1.9423143158035,-1.45064550064518,-1.54045950858587,-1.2010106559431,-0.702747544604442,0.723473495356043,0.449169349453202,-0.247537236217232,-1.39586149079014,-0.682520208052437,-0.184481747824068,-1.87279649295351,-0.953462067862007,-0.139061785468738,-2.95083515027441
2017-12-17,-1.44833362470584,-0.985213060128187,-1.83069537016402,-1.09660015364918,-0.744253142526969,0.963899931236612,-0.133256382430199,-0.136626065045992,-1.081286175763,-0.600119909473439,-0.170370862008455,-2.23599211634098,-0.741649049237031,0.085231354352329,-1.25349455314377
2017-12-18,-1.76882151819264,-1.35477151037814,-1.45691253345205,-1.43538358462992,-0.536045799040637,0.720768800550369,0.49391950869872,-0.050427852033694,-0.701500118607286,-0.366950310792394,0.350838648948032,-1.44798888286866,-0.898147056117204,0.022148187942005,-2.35908956122186
2017-12-19,-2.44031444022042,-1.37480009299772,-1.83645053969348,-0.849790354292758,-0.836423348661853,1.14988167458468,0.671688922682649,-0.237868466127706,-1.59996821238395,-0.488820611571286,0.021780267998735,-2.47824738619709,-1.32819636019085,-0.072546544717207,-2.42268086064359
2017-12-20,-2.2172784890852,-1.57743007891273,-2.11095971086837,-1.22814203439842,-1.38525054396903,1.04048735011562,0.493751226699844,-0.281736939309697,-1.54275656319165,-0.97033801143683,-0.015867438019565,-2.59253770854856,-1.32251810012931,-0.330344092127907,-2.99925118641421
2017-12-21,-2.69971615267692,-1.27370204805526,-1.52770679316187,-1.21249262116103,-2.07136917127047,1.12313051829745,0.690609997244337,-0.073870768296472,-1.34387065952999,-0.801515710347918,0.298354590811769,-1.96114929576361,-1.06719184969687,-0.084139007678943,-2.40632706947418
2017-12-22,-3.11830625768661,-1.45980526362732,-1.31413623163756,-0.932704509052315,-1.24869292336353,1.06181854927668,1.01300219039655,-0.082141767179029,-0.878552809413406,-0.47926282075413,-0.043852084853024,-2.00001459083738,-1.75788878114887,-0.131183719479773,-1.6013586140603
2017-12-23,-2.31338638459298,-1.67714405388469,-1.65365036336776,-1.46946310696804,-2.46494663832748,1.3390513685217,1.32843141056388,-0.046523303715547,-1.83244174212035,-0.770893169824802,-1.24587161010681,-1.63916578076489,-2.15362129827191,-0.164518136051162,-1.16593104224424
2017-12-24,-1.90553122824878,-0.950433346823834,-1.6256521039791,-1.01189370748621,-2.2837751481892,1.07126481728968,2.885627504369,0.166397247596555,-1.91547596968371,-0.454192377299679,-0.666096515090784,-1.92969766540052,-2.62268520056021,0.322868151278613,-1.83280376954402
2017-12-25,-2.26702394236925,-1.25955582766917,-1.63034320877115,-2.05895200615746,-1.83918929603364,0.674645827135229,1.23970950697101,0.18138995884029,-2.99341965303877,-0.697170785010086,-0.037374238957686,-1.77129972940414,-1.63577448748649,0.22513953066783,-2.71471954929749
2017-12-26,-2.31192541528424,-0.824152742342383,-1.42235230387984,-0.967920141360915,-1.50542281482643,0.522638099708909,0.185298636459722,-0.098413341412579,-1.06245151409009,-0.531414142384696,0.438276883611248,-1.50612250453466,-1.76992309271053,-0.084048281671741,-2.56092936365419
2017-12-27,-2.39062713649557,-0.879492559524373,-1.12491352135137,-1.03080421874192,-1.20559368337488,0.46127494989663,0.804430979599604,-0.294518546973281,-1.114944353254,-0.441552123868836,-0.210387958185539,-1.93356065644601,-1.37763463936078,-0.152456716676487,-2.26078749295183
2017-12-28,-2.25620818740392,-1.20338759864397,-1.41828209552022,-2.04439541234945,-1.55700674471,0.749268417334247,0.539431973873522,-0.151197859132317,-1.18667701869939,-0.562554132203291,-0.629151251286013,-2.27308509671076,-1.22819298310666,-0.24248586087609,-2.07400026757563
2017-12-29,-2.65809209058692,-0.986951053340033,-1.39372841363691,-3.49980614076919,-2.22044967274011,1.01029983377122,0.885202398079679,-0.336275205970886,-1.16594853597757,-0.463486857477642,-0.35561274097356,-1.43114107167055,-1.43280566986746,-0.309623403225732,-2.37406907671431
2017-12-30,-3.88837762068815,-1.54058751851629,-1.24707708904138,-1.35643956311997,-2.47232632689915,0.7431467060176,0.413735116878773,-0.019848016087851,-3.21357220886198,-0.345805653463184,-0.435632084297735,-1.09633912295782,-1.66450991762313,-0.057129189935173,-2.13947919036822
2017-12-31,-3.76096199728228,-1.07551571412308,-1.36492968235239,-1.13245614985837,-1.35369531465471,0.649386169068821,0.493629742365381,-0.080454573544279,-3.95189268099133,-0.742988906076783,0.301167491025351,-1.7962316806029,-0.803770066783268,0.115739130445083,-2.36694157077822
2018-01-01,-1.86027158169145,-0.672329165329313,-1.36985854410362,-0.574027361890735,-1.72640126564206,0.997349293421081,1.19942950293518,0.029057668221139,-3.36544413038442,-0.155213548379924,-0.06643420395518,-0.957158920542549,-1.05388833733055,0.086178576369101,-1.87313993340326
2018-01-02,-2.00198900197886,-0.754249075822201,-1.47732410968044,-1.22395486898884,-1.56429679343789,0.654097432233321,1.20850126108058,0.170123892795952,-3.5005904573306,-0.346898846304295,-0.08891837839922,-1.50042149668527,-1.14130969816506,0.047998304580073,-2.46604069302055
2018-01-03,-1.4151824913354,-0.90733695468776,-1.2787834399424,-1.10339325314809,-1.41017042582893,1.06500461341342,1.21845248282573,0.201375819780947,-2.0228692078554,-0.411476018605357,0.050056900356868,-2.14919013405163,-1.37603041395322,1.7878205763959E-06,-2.63674152023441
2018-01-04,-1.68569191585636,-0.902797218433959,-1.06368498719012,-1.12895145158394,-1.47426104679865,-0.08132426529291,0.786784958939585,0.161841310941213,-1.36084455804712,-0.362532501349788,-0.557881802528045,-2.10116321738664,-1.39060578547438,-0.155476232282567,-1.81458152140723
2018-01-05,-1.44836293967609,-0.938637214999432,-1.30067597893833,-1.03865740975014,-1.10375056368643,0.228569863442952,1.02732165628274,-0.322156033313167,-1.21131986946372,-0.517637874777631,-0.107479982999276,-1.65472543921803,-1.45723759634794,-0.198980618319263,-2.03907567547661
2018-01-06,-1.99676534397557,-1.47644788697759,-1.67863653681611,-0.839431833189572,-1.33531818449878,0.363431862039261,0.917738445047744,-0.483704153770756,-2.16908274402831,-1.07811365029,-0.634812329911966,-2.76089945049421,-1.1898335273716,-0.493501827938376,-2.29617739162211
2018-01-07,-1.66047307623086,-1.06889967175755,-1.2891084380231,-0.530866084864141,-1.48232841604519,-0.207098780257668,0.784317494142989,-0.231279696165637,-1.68557832945047,-0.753874046596142,-0.262422242841711,-1.98847492105804,-1.88754245103625,-0.472156718478614,-1.41224852558306
2018-01-08,-1.80069617813791,-0.855945993052876,-0.973961938817068,-2.04674597401108,-1.0569077867476,0.540241159403977,0.950544850924862,0.116106426752799,-1.32593023070823,-0.414714790755321,-0.466907065300981,-0.709632680772903,-1.57600187189639,-0.020164587681105,-1.5723932180085
2018-01-09,-2.02762956252564,-1.07405183576672,-0.998888778446743,-1.52541367490092,-0.791128544148532,0.258876976836596,0.790674425323194,0.698439231255187,-1.47818034232784,-0.275011542000063,0.340427233986291,-1.21160533754499,-1.6263408038291,0.036907041391687,-1.17968333477138
2018-01-10,-1.96317601830517,-1.16421476454563,-0.729565442113492,-1.83075773673959,-0.827101231633926,0.927897219289909,0.664041311775995,-0.334900837411221,-1.09170943791271,-0.310673867007387,0.630103555760505,-1.31212031586643,-0.967807423815481,0.013579542442561,-3.19430492560081
2018-01-11,-1.89554529543748,-1.18128977142485,-1.02386708729394,-0.478910979859004,-0.572081407147887,0.696832667702632,0.987053084377654,-0.344510571786491,-1.20489801542411,-0.66048198724755,0.618561742475544,-0.955229866012409,-1.38836809234502,-0.101118451274319,-2.44932071166292
2018-01-12,-2.54340122832821,-0.938343323842253,-0.791215616149286,-1.66267302718747,-0.798195716651013,0.5958787902341,0.710653019963529,-0.305333182905288,-0.950413106233922,-0.696887638636614,0.339375189104865,-1.6474878822764,-1.0812145537927,-0.139678371317283,-2.93503884591961
2018-01-13,-2.35998422526544,-1.14612316062717,-1.04547699604405,-1.79965721754025,-2.2307036850839,0.277545102122169,1.26572051304375,-0.716319729627395,-1.16615583932755,-0.388288981268729,-0.379853292551278,-1.91225985372432,-1.19473237916681,-0.152082214559054,-2.03628949597203
2018-01-14,-1.8866033509896,-0.963632726629298,-1.12441224780677,-1.96330785800618,-1.39518313760001,-0.055150231671728,1.35201507740202,-0.381408167080109,-2.01345398171801,-0.667992522604178,0.433255437850169,-2.67935913216755,-1.75079389206664,-0.10450102952996,-1.68015881731635
2018-01-15,-3.01052833122352,-0.922117879913786,-1.32354635639936,-0.543137798219786,-0.412395453376863,0.70553986040327,0.821059337984674,-0.088583687793938,-0.844445817497267,-0.698676552054928,0.251285191939044,-1.23983993684418,-1.55773395801313,-0.738747017930535,-1.59876476702995
2018-01-16,-2.41962795194871,-1.23404752307823,-1.51341607331016,-0.983461052457167,-1.14002445666325,0.811886486531994,0.426416111795881,0.142293023468036,-1.11650904975804,-1.0079456412605,0.319306508654338,-1.55206209598224,-1.60009460416106,-0.232106195871902,-1.89026295701523
2018-01-17,-2.89281784794868,-1.44493024667491,-1.4355802031396,-1.4572474361803,-0.806692710777101,0.548606791398618,0.655202906710635,-0.105298308760169,-1.06123833263723,-0.729031025198083,-0.139133040974983,-0.831481807800212,-1.48015357548338,-0.113021688393185,-2.21757001601877
2018-01-18,-2.48304662118683,-1.13668368355558,-1.30440017976973,-0.901483867222773,-1.08542617712528,0.699965621528422,1.18990774991215,-0.124063443355933,-0.992943136170621,-0.577210077038631,0.240272249295838,-0.727917731360761,-1.30490257422895,-0.030272310679085,-2.34088215819163
2018-01-19,-2.2364609247351,-0.967003775469214,-1.31788122851373,-0.720016387591682,-1.27820980545672,0.655862610191296,0.412976710700483,-0.305657029630293,-0.956050489057044,-0.519233126529851,0.279377327757436,-1.55900495033819,-2.017425322996,-0.210374053260028,-2.31028483373339
2018-01-20,-2.75376875052561,-1.06027306002627,-1.99062167924031,-2.15868221935165,-1.3542644227556,0.615764283004468,0.770771373089789,-0.642690341132751,-1.19784086171725,-0.386680512661647,-0.128855358043909,-0.94799699681939,-1.53253656244885,-0.543240353122156,-2.63436065532376
2018-01-21,-2.27950560295027,-1.24281508594555,-1.19661371120155,-2.92947656476805,-1.14137745483852,0.599943971327889,0.281422742801826,-0.620281596628491,-0.569230977315564,-0.466861112665356,0.249738029751343,-0.624610360886433,-0.734673488418516,-0.183697276169244,-2.69485300240879
2018-01-22,-1.74818328377889,-0.996828093788552,-1.10048251468171,-4.51295573019738,-1.66414701527389,1.08273987714102,0.763393121057736,0.000170808560958,-0.942769306368629,-0.412763027603356,0.090178571801403,-0.813149625597471,-0.976618307209894,-0.074356339401399,-1.77740133559704
2018-01-23,-2.42457541279151,-0.877087641769848,-1.21713262199351,-1.68669240750515,-1.21306074921018,0.403596145474925,1.28779243373682,0.485262585314688,-0.976201487455329,-0.608926018064606,0.058322567464949,-0.63086896220347,-0.768649785327406,0.100119024580792,-1.75324009507977
2018-01-24,-1.84538441644202,-0.552305961069911,-1.07182650024937,-2.27802686863315,-0.652135290272425,-0.246030922473829,0.61727670544139,-0.110142264932268,-1.06106531851759,-0.533064705288906,-0.294686393309205,-0.54687860684312,-0.929645722018725,-0.027911991798873,-1.85106771632846
2018-01-25,-1.97310598448378,-0.963372047547382,-1.0629639650153,-1.31384001940309,-1.25503726366877,0.595089050179303,0.577637829595426,0.222555316682039,-1.15597879266241,-0.523785788862859,-0.027138296441293,-0.797333284600841,-1.23147182788381,-0.029636016651639,-1.85785091141488
2018-01-26,-1.90476538295145,-0.823114046977406,-1.13046148802083,-1.01892540889883,-1.44917152144306,0.810746799021864,0.930030609624709,0.150596006964058,-0.830758786448861,-0.732984310346912,-0.322418467379711,-1.07287437882332,-0.72592700838957,-0.136037873984327,-1.62120713183612
2018-01-27,-1.81523084741695,-1.37953500907763,-1.4017179991848,-1.20125869954414,-0.835444798833695,0.949244984920102,1.42473807214088,-0.117627027469638,-1.44860098438466,-0.648489072455174,0.520168123105636,-0.985390832831448,-0.883564534112676,-0.20943656344938,-1.87389614007229
2018-01-28,-1.95368458655729,-1.17269009848631,-1.25046720808581,-7.72586139521034,-1.39520276017684,0.646424882003027,2.64646383381016,0.050595506663391,-1.28663952359991,-0.487620876276215,-0.248810704337328,-0.923943734446284,-0.725094484748266,-0.031994510092406,-1.95091447400192
2018-01-29,-1.84855691814503,-0.995925455669552,-1.1685936143561,-1.63118457189093,-0.615707160466579,0.809819274693003,0.476373880325809,0.265664243623541,-0.646682412878794,-0.436053615799945,0.071341078835304,-0.369077328345432,-0.847800450492858,0.005009243646906,-1.60676297800428
2018-01-30,-2.52554422539953,-0.939556020340689,-1.38186748847678,-1.4192951168345,-1.12161292571866,0.746994722680528,0.120702208246867,-0.120904388992408,-0.970059220662927,-0.8910179657385,0.006603572737759,-0.628238363193274,-1.11809166751352,-0.150072886668554,-2.28943831851728
